country,year,party,text,language
nl,2002,pvda,"De bestrijding van terrorisme vraagt een waakzame democratie en internationale samenwerking met democratische krachten in andere landen. Sinds mensenheugenis heeft de Nederlandse samenleving nieuwkomers opgenomen. De laatste decennia heeft de instroom in grote mate plaatsgevonden en is deze ook zeer zichtbaar geworden. Nederland is, net als andere westerse landen, een kleurrijke samenleving geworden. Veel nieuwe Nederlanders zijn ingeburgerd en verrijken onze maatschappij met hun werk en hun eigen cultuur. Deze ontwikkeling stelt ons ook voor problemen. De stromen asiel-en werkzoekers zijn groot en steeds moeilijker te onderscheiden. Gebrekkige kennis van de Nederlandse taal en discriminatie blokkeren de inburgering en verminderen zo de sociaal-economische kansen van nieuwe Nederlanders. Er ontstaat segregatie van scholen. Daarbij ontstaan er scholen die geteisterd worden door een opeenstapeling van achterstandsituaties. Bepaalde culturele waarden van buitenaf passen moeilijk of helemaal niet bij de Nederlandse. Er zijn bepaalde groepen die zich nauwelijks in de politiek vertegenwoordigd voelen. Dit komt vooral omdat de politiek nog te weinig een afspiegeling is van onze (multiculturele) samenleving. Een volwaardige plaats op de arbeidsmarkt is van groot belang bij inburgering van nieuwe Nederlanders. Het individuele recht op betaald werk is ook in het belang van de samenleving als geheel. De positie van nieuwe Nederlanders op de arbeidsmarkt is te verbeteren door stages, leerwerktrajecten, begeleiders op het werk, intercultureel personeelsbeleid en werkgerichte taalcursussen. Het succes van het zelfstandig ondernemerschap van etnische minderheden is reden voor verdere aanmoediging. Bijvoorbeeld door behulpzaam te zijn bij het opstellen van een ondernemingsplan en het geven van informatie over (financiële) regelingen. De werkloosheid onder nieuwe etnische groepen, met name vluchtelingen, is proportioneel hoog. Door extra aandacht dient de werkloosheid onder deze groepen gedurende de komende kabinetsperiode aanzienlijk af te nemen. Van de nieuwe Nederlanders wordt verwacht dat zij inburgeren. Maar als zo’n 20% van de nieuwkomers en 60% van degenen die hier al langer zijn, de inburgeringcursus niet afrondt, gaat er nog veel mis. Bijvoorbeeld omdat de cursussen niet aansluiten op de individuele situaties, zoals op de werktijd van degenen die al een baan hebben. De overheid zorgt voor voldoende aanbod, variëteit en kwaliteit opdat mensen daadwerkelijk in staat zijn de inburgeringcursus te volgen en af te ronden. Het afronden van de inburgeringcursus is een voorwaarde voor het eventueel gebruik van de sociale zekerheid. Gemeenten houden daarop strakker toezicht en passen zonodig sancties toe. In diverse Europese landen gaan geluiden op het migratiebeleid ingrijpend te veranderen en extra arbeidsmigranten met een tijdelijke werkvergunning toe te laten. Daarvoor bestaan verschillende argumenten. Ten eerste het arbeidstekort dat in bepaalde sectoren van onze economie bestaat en dat als gevolg van de vergrijzing zal toenemen. Verder is het moeilijk (politieke) asielzoekers te onderscheiden van (economische) arbeidsmigranten. Recht-toe recht-aan toelating van arbeidsmigranten kan de druk van feitelijke arbeidsmigranten op de procedures voor asielzoekers verminderen. Ook zou illegaliteit worden verminderd. Tenslotte kan tijdelijke toelating van individuele arbeidsmigranten, die geld naar het land van herkomst overmaken en beter geschoold terugkeren, een vorm van hulp aan de herkomstlanden zijn. Er zijn ook argumenten tégen. Zoals we hiervoor zagen, staan nog veel Nederlanders aan de kant: gedeeltelijk arbeidsgeschikten, vrouwen die wel meer uren zouden willen werken als de voorzieningen dat toelieten, en werkzoekenden. Bovendien zullen door de uitbreiding van de Europese Unie inwoners uit nieuwe landen toegang tot onze arbeidsmarkt hebben. Daarnaast wordt betwijfeld of de migranten na afloop van de werkperiode daadwerkelijk terug zullen gaan. Er kan dus juist extra illegaliteit ontstaan. Tenslotte laten arbeidsmigranten in het land van herkomst ook een gat achter en dreigt voor die landen de zogeheten brain drain. Een verantwoorde toelating is alleen mogelijk als de effecten zorgvuldig worden onderzocht en gewogen. Daarom wil de PvdA dat een commissie de regering jaarlijks adviseert over verantwoorde toelating van migranten van buiten de EU. In dit advies wordt de nadruk gelegd op ten eerste de arbeidsmarktpositie van gedeeltelijk arbeidsgeschikten, herintreedsters en werkzoekenden hier, ten tweede de migratie-ontwikkelingen naar en binnen Europa en ten derde de mogelijke negatieve effecten voor het land van herkomst. Gezocht wordt naar mogelijkheden om asielzoekers langer dan nu is toegestaan in de gelegenheid te stellen onder voorwaarden arbeid te verrichten. In ons welvarende land passen scholen waar we trots op zijn. Dat zijn scholen die zo evenwichtig mogelijk de etnische diversiteit binnen de gemeente of binnen de streek uitstralen. Educatieve programma’s die worden ontwikkeld met gemeenschapsgeld, zoals de inburgeringcursus Nederlands, worden openbaar en komen dus ook beschikbaar voor wie niet op school zit. Er moet speciale aandacht zijn voor de woonwensen van ouderen van buitenlandse afkomst. Voor zulke woonwensen wordt ruimte beschikbaar gesteld en wordt ook de regelgeving aangepast. Er komt een betere en intensievere internationale samenwerking om het internationaal terrorisme, de internationaal georganiseerde misdaad en de computercriminaliteit te bestrijden. De capaciteit van de Binnenlandse Veiligheidsdienst wordt versterkt om zowel in nationaal als in Europees en Internationaal verband effectief een bijdrage te leveren aan de strijd tegen terroristische organisaties. Binnen de EU worden nieuwe wettelijke mogelijkheden gecreëerd met inachtneming van de bescherming van de fundamentele normen van de rechtsstaat. De Europese Unie maakt duidelijk dat discriminatie en uitsluiting van bevolkingsgroepen, zoals de Roma, absoluut uit den boze is. De taken verschuiven van verdediging van de landsgrenzen naar deelname aan internationale vredesoperaties en de internationale strijd tegen het terrorisme. Niet alleen mensen in de omgeving van opvangcentra, maar iedereen kan dagelijks in krant en op televisie zien hoe groot en hoe internationaal het vraagstuk van de asielzoekers is. De PvdA hecht aan de strakke maar rechtvaardige regeling die is neergelegd in de nieuwe Vreemdelingenwet. Als uitgangspunt daarbij gelden internationale verdragen zoals het VN-Vluchtelingenverdrag. Internationale afstemming en harde aanpak van de mensensmokkel zijn noodzakelijk. Nederland steunt organisaties en overheden die zich inzetten om conflicten op te lossen en vluchtelingen in de regio op te vangen. Er worden in Europees en VN-verband ontwikkelingsprogramma’s opgezet voor terugkerende vluchtelingen. De grote stroom migranten zoekt een beter leven in Europa, niet specifiek in het ene of het andere land. Net als bij de gemeenteraadsverkiezingen is het daarom goed dat niet-Nederlanders kunnen meestemmen (actief kiesrecht) bij andere verkiezingen. Belangrijker nog is het verkrijgen van het Nederlanderschap: dan is de gelijkheid voor de wet optimaal. Om dit te vergemakkelijken dient de eis om afstand te doen van de oorspronkelijke nationaliteit te vervallen.",nl
nl,2006,pvv,Nl-2003-pvv-short,nl
nl,2006,pvv,II. Keiharde aanpak criminaliteit en terrorisme,nl
nl,2006,pvv,-Hogere straffen voor crimineel gedrag en invoering minimumstraffen voor misdrijven en overtredingen,nl
nl,2006,pvv,-Na drie zware geweldsmisdrijven levenslange gevangenisstraf,nl
nl,2006,pvv,-Afschaffen van de korting op de maximumstraf in geval van poging tot misdrijf,nl
nl,2006,pvv,-Wettelijke verplichting OM tot voordeelsontneming daders bij misdrijven,nl
nl,2006,pvv,-Minder taakstraffen,nl
nl,2006,pvv,-Afschaffen verjaring gewelds- en zedenmisdrijven,nl
nl,2006,pvv,-Geen kwijtschelding deel gevangenisstraf bij goed gedrag,nl
nl,2006,pvv,-Introductie heropvoedingskampen,nl
nl,2006,pvv,-Preventief fouilleren in het hele land,nl
nl,2006,pvv,-Herinvoering jeugd- en zedenpolitie,nl
nl,2006,pvv,-Wettelijk verbod op pedofielenpartij,nl
nl,2006,pvv,-Professionelere hulp voor slachtoffers,nl
nl,2006,pvv,"-Einde gedoogbeleid: sluiten coffeeshops, krachtige aanpak thuisteelt en drugsoverlast, geen vrije heroïneverstrekking",nl
nl,2006,pvv,-Denaturalisatie en uitzetting recidiverende (Marokkaanse) straatterroristen met dubbele nationaliteit,nl
nl,2006,pvv,-Introductie van administratieve detentie bij terrorisme,nl
nl,2006,pvv,-10 jaar geen recht op uitkering bij uitkeringsfraude,nl
nl,2006,pvv,-Niet-Nederlanders die een misdrijf plegen worden direct uit Nederland verwijderd,nl
nl,2006,pvv,-Agressie tegen politiefunctionarissen en andere hulpverleners: 1/3 hogere minimumstraf en 1/3 hogere maximumstraf,nl
nl,2006,pvv,-Kraakverbod,nl
nl,2006,pvv,"-Reorganisatie politie: terug van 26 naar 4 politieregio's, plus KLPD",nl
nl,2006,pvv,"-Meer aandacht voor onderwijs, gezin en opvoeding kinderen: veilige scholen, kwaliteitsverbetering lerarenopleiding, normen en waarden terug in gezin en onderwijs, ouders meer verantwoordelijk voor crimineel gedrag van hun minderjarige kinderen (waar van toepassing ook als het gaat om hun eigen verblijfsstatus)",nl
nl,2006,pvv,-Geschiedenis en nationale identiteit prominent in het curriculum van alle scholen,nl
nl,2006,pvv,IV. Immigratiestop / Integratie,nl
nl,2006,pvv,-Immigratiestop niet-westerse allochtonen (Marokkanen en Turken) voor 5 jaar,nl
nl,2006,pvv,"-Invoering quotum asielzoekers van maximaal 5.000 per jaar, opvang in eigen regio",nl
nl,2006,pvv,-Nieuw artikel 1 van de Grondwet: christelijk/joods/humanistische cultuur moet in Nederland dominant blijven,nl
nl,2006,pvv,-Moratorium van 5 jaar op bouw nieuwe moskeeën en islamitische scholen,nl
nl,2006,pvv,"-Sluiten radicale moskeeën, uitzetten radicale imams",nl
nl,2006,pvv,-Verbod op buitenlandse financiering of buitenlandse bestuurlijke invloed moskeeën,nl
nl,2006,pvv,"-Preekverbod buitenlandse imams, verplichting tot spreken van Nederlandse taal in gebedshuizen",nl
nl,2006,pvv,-Afschaffen stemrecht gemeenteraden voor niet-Nederlanders,nl
nl,2006,pvv,-Teksten vanwege de overheid op (voorlichtings- en informatie-)folders uitsluitend in de Nederlandse taal,nl
nl,2006,pvv,-Afschaffen dubbele nationaliteit,nl
nl,2006,pvv,-Geen medische zorg voor illegalen behoudens spoedeisende hulp,nl
nl,2006,pvv,-Naturalisatie pas na 10 jaar rechtmatig verblijf in Nederland gedurende welke periode men volledig moet hebben gewerkt en geen misdrijf mag hebben   gepleegd,nl
nl,2006,pvv,-Eerste tien jaar verblijf vreemdelingen in Nederland: geen recht op uitkering,nl
nl,2006,pvv,-Geen verblijfsvergunning voor immigranten die tien jaar voor aanvraag verblijfsvergunning waar ook ter wereld zijn veroordeeld voor een misdrijf,nl
nl,2006,pvv,-Uitvoering motie-Wilders inzake burqaverbod in openbare ruimte,nl
nl,2006,pvv,-Verbod hoofddoekjes in publieke functies,nl
nl,2006,pvv,-Bevorderen vrijwillige remigratie,nl
nl,2006,pvv,-Grenzen zo lang mogelijk dichthouden voor Oost-Europese werknemers,nl
nl,2006,pvv,"-Afschaffen Schengen-visa, Nederland gaat weer geheel over eigen toelatingsbeleid vreemdelingen",nl
nl,2012,gl,"GroenLinks doet niet mee met het verdacht maken van groepen mensen. De multiculturele samenleving is niet mislukt – zij is een feit. Wie zijn ogen opent ziet een groeiende en bloeiende generatie jonge Nederlanders. Zij dromen niet van de jihad, maar van vrijheid en democratie. Zij bestormen de voetbalvelden, werkvloeren en collegebanken. Deze ontwikkelingen moeten we aanjagen in plaats van ondergraven. We investeren in taalbegeleiding in het mbo en in uitstekende taal- en participatietrajecten voor migranten. Die trajecten moeten toegankelijk zijn voor migranten die hier al jaren wonen, maar ook voor de Poolse en Roemeense krachten die hier tijdelijk komen werken. We zetten mensen niet uit, maar in. We schrijven niemand af en laten niemand aan zijn lot over. Bijna alle vluchtelingen leven in vluchtelingenkampen in fragiele regio’s. Wij steunen de Verenigde Naties bij deze opvang en nodigen jaarlijks een groep kwetsbare vluchtelingen uit om hier een nieuw bestaan op te bouwen. In Europa pleiten we voor een humaan gezamenlijk asielbeleid, waarbij we de verantwoordelijkheid eerlijk delen. Kinderen zonder Nederlands paspoort die hier al jaren wonen zetten wij niet uit. GroenLinks staat niet alleen voor jouw vrijheid – maar voor de vrijheid van iedereen. Jonge migranten die al zo lang in Nederland zijn dat ze hier zijn geworteld, moeten kunnen blijven. Of het er nu 20 of 2.000 zijn, deze kinderen horen hier. Nederland krijgt een warm vluchtelingenbeleid met snelle procedures en een kinderpardon. Iedere leerling in het beroepsonderwijs, dus ook een leerling zonder geldige verblijfsstatus, heeft recht op een stage- of leerwerkplek. Scholen moeten leerlingen voorbereiden op het leven in een pluriforme samenleving. Daarom geven ze voorlichting over mensenrechten en culturele, etnische, seksuele en religieuze diversiteit. Docenten worden getraind om leerlingen te vormen in het omgaan met wensen en grenzen. het wegnemen van barrières voor werken, wonen en studeren in een ander EU-land, ook voor migranten met een permanente verblijfsvergunning een gezamenlijk beleid voor arbeidsmigratie, dat migranten van buiten de EU de kans geeft te werken in sectoren die handen en hoofden tekortkomen, dat uitbuiting bestraft en arbeidsmobiliteit bevordert en zowel kennismigranten als laaggeschoolde arbeidsmigranten een gelijke arbeidsrechtelijke positie geeft De overheid voert een actief voorkeursbeleid om de vertegenwoordiging van etnische minderheden in publieke topfuncties te versterken en maakt hierover ook afspraken met het bedrijfsleven. Zo worden bedrijven verplicht diversiteitsclausules op te nemen in hun jaarverslagen, waarin ze kenbaar maken welke maatregelen ze hebben getroffen om de diversiteit binnen hun bedrijf te vergroten. Arbeidsmigranten behouden hun vrije toegang tot de arbeidsmarkt na drie jaar in het bezit te zijn geweest van een verblijfsvergunning. Het VN verdrag over de bescherming van de rechten van alle migrantenwerkers en hun familieleden en het ILO Verdrag Decent work for domestic workers, worden geratificeerd en geïmplementeerd. Er worden maatregelen getroffen om te voorkomen dat vluchtelingen en andere migranten op het moment dat zij de AOW-gerechtigde leeftijd bereiken, netto een slechtere inkomenspositie hebben dan andere AOW’ers. Bij oudereninstellingen worden cultuursensitief beleid en extra voorzieningen voor ouderen uit etnische minderheidsgroepen gewaarborgd. De Arbeidsinspectie gaat strenger optreden tegen discriminatie op de arbeidsmarkt. Er komt een nationaal actieplan tegen discriminatie, waarbij zelforganisaties een grote rol spelen. Er komt ook een landelijk actieplan om de deskundigheid van hulpverleners ten aanzien van huiselijk, seksueel, eergerelateerd en antihomogeweld te vergroten, onder andere voor professionals in de jeugdzorg, zorginstellingen, de ouderenzorg, asielzoekerscentra, politie en de Immigratie- en Naturalisatiedienst. Nederland spant zich in om de horizontale richtlijn van de EU tegen discriminatie buiten de arbeidsmarkt goedgekeurd te krijgen. Voor gezinsmigranten van buiten de EU gaat dezelfde inkomenstoets gelden als voor EU-burgers. De leeftijdsgrens wordt verlaagd naar 18 jaar. Ongehuwden behouden hetzelfde recht op gezinshereniging als gehuwden. Er worden geen nieuwe eisen gesteld aan gezinsmigratie en recente aanscherpingen worden teruggedraaid. Nareizende gezinsleden van vluchtelingen krijgen onmiddellijk toestemming om zich te vestigen in Nederland. Toegelaten partners kunnen na een jaar een onafhankelijk verblijfsrecht krijgen, dat na twee jaar permanent wordt, of eerder als er sprake is van fysiek of psychisch geweld, seksueel misbruik of overlijden van de partner. Taalonderwijs voor migranten, ook die al langer in Nederland zijn, is gericht op participatie, via scholing, een eigen bedrijf of werk. Aandacht gaat ook uit naar de Nederlandse samenleving en onze grondrechten, zoals het gelijkheidsbeginsel, uitingsvrijheid en godsdienstvrijheid. Kosten voor verplichte inburgering worden niet op de migranten zelf verhaald. Mensen die niet inburgeringsplichtig zijn, zoals EU-burgers, kunnen tegen betaling gebruik maken van dit onderwijs; een vorm van studiefinanciering maakt dit mogelijk. Migranten die de taal al spreken worden vrijgesteld van het inburgeringsvereiste. Het niet slagen voor het inburgeringsexamen heeft geen gevolgen voor het verblijfsrecht, maar een gebrek aan inspanningen wordt tegengegaan met boetes. De inburgeringseis in het buitenland komt te vervallen. De mogelijkheid van een meervoudige nationaliteit wordt niet ingeperkt voor geboren of genaturaliseerde Nederlanders. Nederland komt op voor het recht van mensen om afstand te doen van een nationaliteit die ze niet willen behouden. Er worden geen extra opleidings- en inkomenseisen gesteld aan de verkrijging van het Nederlanderschap. De legeskosten voor naturalisatie en verblijfsvergunningen gaan omlaag naar het niveau van de leges voor EU-burgers. Migranten zonder verblijfsvergunning moeten veilig aangifte kunnen doen, zonder dat hun persoonsgegevens worden doorgeleid aan de vreemdelingenpolitie. In Nederland gevestigde EU-burgers, alsmede derdelanders met een permanente verblijfsvergunning, worden kiesgerechtigd voor de Provinciale Staten en de Tweede Kamer. Binnen de EU ijvert Nederland voor een betere naleving van het VN-Vluchtelingenverdrag, mensenrechtenverdragen en EU-asielrichtlijnen, zodat asielzoekers in heel Europa dezelfde bescherming, opvang en procedures krijgen, en voor een aanpassing van de Dublinverordening, waardoor asielverzoeken eerlijker worden verdeeld over de EU-landen. Nederland maakt geen gebruik van de Dublinclaim om asielzoekers terug te sturen naar landen die de asielprocedure niet op orde hebben. Het Europees vluchtelingenfonds wordt substantieel verhoogd. De verantwoordelijkheid voor toetsing van asielverzoeken mag niet worden afgeschoven op landen buiten de EU. Het asielbeleid waarborgt de rechten van asielzoekers, waaronder een eerlijke en zorgvuldige procedure, fatsoenlijke opvang en – als een asielverzoek wordt afgewezen – veilige en duurzame terugkeer. De rechter toetst de afwijzing van verzoeken om een verblijfsvergunning op feitelijke en juridische gronden. Kwetsbare groepen asielzoekers, zoals minderjarigen, vrouwen, seksuele minderheden en getraumatiseerden, krijgen bijzondere aandacht om ervoor te zorgen dat hun asielrelaas ten volle wordt getoetst. Alle asielzoekers worden in de gelegenheid gesteld om in elke fase van de procedure nieuwe feiten en omstandigheden in te brengen. Asielzoekers worden beoordeeld met actuele en accurate informatie over het herkomstland, in relatie tot hun persoonlijke situatie. Deze moet transparant en toetsbaar zijn voor de asielzoeker. Naast informatie van ambassades wordt ook informatie van mensenrechtenorganisaties meegewogen. In principe wordt binnen een jaar een definitieve beslissing op een asielverzoek genomen door de overheid. Als na drie jaar nog geen definitieve beslissing op een asielverzoek is genomen, wordt een verblijfsvergunning toegekend. Er komt een kinderpardon voor asielkinderen die nu al langer dan vijf jaar in Nederland verblijven. Voortaan geldt dat kinderen na een verblijf van vijf jaar automatisch een verblijfsvergunning krijgen. Dit wordt vastgelegd in een wet. Beoordeling van asielverzoeken vindt plaats op individuele grondslag, derhalve niet collectief of bij associatie. Artikel F1 van het Vluchtelingenverdrag (verdenking van ernstige misdrijven zoals oorlogsmisdaden) wordt alleen tegengeworpen bij een concreet vermoeden van individuele schuld. Asielzoekerscentra worden kleinschalig, met voldoende privacy. Hierbij is aandacht voor de veiligheid van en goede medische zorg voor kwetsbare groepen. Asielzoekers mogen leren en werken zolang ze in Nederland zijn. Met name asielzoekers met kinderen hoeven niet steeds te verhuizen. Alleenstaande minderjarigen worden zoveel mogelijk in pleeggezinnen opgevangen. Om te bevorderen dat afgewezen asielzoekers terugkeren, sluit Nederland terugkeerovereenkomsten met herkomstlanden die aantoonbaar veilig zijn, liefst in EU-verband. Als zij hun uitzetting niet tegenwerken, behouden afgewezen asielzoekers opvang totdat terugkeer daadwerkelijk is gerealiseerd. In de voorbereiding op terugkeer wordt de afgewezen asielzoeker begeleid door een vertrouwenspersoon. Terugkeer vindt alleen plaats wanneer de veiligheid van de asielzoeker niet in het geding komt. Het niet hebben van een geldige verblijfsstatus wordt niet strafbaar gesteld. Wetsbepalingen waarbij verblijf zonder het bezit van een geldige verblijfsvergunning strafbaar is gesteld worden ingetrokken, met inbegrip van strafbaarstelling van het inreisverbod. Scholieren zonder documenten mogen stage lopen. Vreemdelingenbewaring is een uiterst dwangmiddel dat zo kort mogelijk en zo min mogelijk moet worden toegepast. Bovendien dient er uitzicht op terugkeer te bestaan. De overheid investeert in ingebruikname van alternatieven voor vreemdelingenbewaring. Uitgeprocedeerde asielzoekers mogen slechts in vreemdelingenbewaring worden genomen wanneer er geen alternatieven beschikbaar zijn en duidelijk aantoonbaar is dat zij terugkeer naar het land van herkomst tegenwerken. Vreemdelingenbewaring krijgt het karakter van een humane gesloten opvang, in plaats van een gevangenis. Minderjarigen worden onder geen beding in vreemdelingenbewaring geplaatst. Wie ondanks medewerking aan terugkeer Nederland niet kan verlaten, wordt niet op straat gezet en krijgt een tijdelijke verblijfsvergunning. Deze wordt na drie jaar omgezet in een verblijfsstatus, als terugkeer op dat moment nog steeds onmogelijk is. Overheden nemen hun verantwoordelijkheid voor noodopvang van afgewezen asielzoekers die in fysieke en/of psychische nood verkeren. Voor vreemdelingen die zich niet kunnen verzekeren is medische zorg beschikbaar, ongeacht verblijfsstatus. Iedereen heeft toegang tot de huisarts en het ziekenhuis. Vluchtelingen en vreemdelingen kunnen gebruikmaken van gratis tolkdiensten. Vooral in de gezondheidszorg is dit van levensbelang. Schrijnende situaties van uitgeprocedeerde asielzoekers worden getoetst door een multidisciplinaire adviescommissie waar ook het lokaal bestuur deel van uitmaakt. Voormalige asielzoekers die vallen onder de Pardonregeling, maar niet in het bezit zijn van een paspoort of geboorteakte, kunnen toch in aanmerking komen voor het Nederlanderschap. Het feit dat iemand zonder geldige verblijfsstatus in Nederland heeft verbleven, mag geen reden zijn om een later verzoek om een verblijfsvergunning af te wijzen. De desbetreffende wijziging van de Vreemdelingenwet wordt ongedaan gemaakt. Van vluchtelingen wordt niet verwacht dat zij bij terugkeer naar het land van herkomst hun seksuele geaardheid of genderidentiteit verbergen.",nl
