country_iso3c	lang	qs_id	text	issue	position
ESP	spa	33320_200003_01108	Para cada barrio desfavorecido se podrá formular un Programa, en el que se agrupen todas las actuaciones conjuntas y coordinadas que se precisan para su regeneración urbana, en los campos de la salud, el estilo de vida y el medio ambiente (actividades deportivas, alimentación, descontaminación, condiciones de trabajo), la educación (actuaciones contra el fracaso escolar, programas de formación de adultos), el empleo (desarrollo local, autoempleo, formación profesional, promoción de actividades económicas), la vivienda, los servicios sociales, la seguridad y la convivencia ciudadanas.	integration	supportive
ESP	spa	33320_200003_01114	España, en tan sólo treinta años, ha pasado de enviar fuera de sus fronteras a millones de españoles a recibir en su suelo a un creciente número de extranjeros.	immigration	supportive
ESP	spa	33320_200003_01115	Debemos saber que la integración es la principal frontera que los inmigrantes se ven obligados a cruzar.	integration	supportive
ESP	spa	33320_200003_01117	Creemos que controlar la inmigración es más importante que intentar frenarla.	immigration	sceptical
ESP	spa	33320_200003_01118	Creemos, también, que los inmigrantes no pueden perder su derecho a ser tratados como seres humanos y, como tales, titulares de derechos inalienables.	immigration	supportive
ESP	spa	33320_200003_01120	Fomentaremos en todos los ciudadanos los valores de la tolerancia, el respeto y la integración respecto de todos cuantos viven en España, con independencia de su origen, etnia, procedencia, creencias o cultura.	integration	supportive
ESP	spa	33320_200003_01122	Desarrollaremos una política de acuerdos bilaterales sobre emigración con los países de donde son originarios la mayor parte de los inmigrantes hacia España –fundamentalmente del Magreb y de América Latina.	immigration	supportive
ESP	spa	33320_200003_01123	Reconoceremos a todos los inmigrantes, tengan o no la consideración de legalmente residentes en España, los derechos a la asistencia sanitaria y a la consideración de alta de pleno derecho frente a accidentes de trabajo y enfermedades profesionales.	integration	supportive
ESP	spa	33320_200003_01124	Simplificaremos las exigencias para vivir y trabajar en España, concederemos el permiso de trabajo en forma automática a quienes residan legalmente en España y garantizaremos el derecho a la reagrupación familiar.	integration	supportive
ESP	spa	33320_200003_01125	Las resoluciones negativas de la Administración, en todo caso, garantizarán la audiencia del interesado y serán siempre motivadas.	immigration	supportive
ESP	spa	33320_200003_01127	Reduciremos el plazo de residencia legal en España necesario para adquirir la nacionalidad por residencia.	integration	supportive
ESP	spa	33320_200003_01128	Garantizaremos el derecho de los inmigrantes a acceder, en condiciones de igualdad respecto de los españoles, a los derechos sociales y, en especial, a la educación básica, obligatoria y gratuita, que se verá completada por programas específicos de aprendizaje de las lenguas y culturas españolas.	integration	supportive
ESP	spa	33320_200003_01129	Adoptaremos políticas específicas de prevención y castigo del empleo ilegal de mano de obra extranjera, así como de cualquier comportamiento racista o xenófobo incluida su apología.	immigration	supportive
ESP	spa	33320_200003_01162	y se salvaguarda la pluralidad y diversidad de las nacionalidades y regiones que lo integran.	integration	supportive
ESP	spa	33320_200003_01208	Defenderemos el mantenimiento de las fuerzas de paz destacadas en los Balcanes y la cooperación económica de la Unión y de sus Estados miembros para la reconstrucción de la zona y el regreso a sus hogares de los refugiados.	immigration	supportive
ESP	spa	33320_200003_01309	Garantizaremos la libertad religiosa y el tratamiento no discriminatorio de las distintas confesiones.	integration	supportive
ESP	spa	33610_200003_00782	Mejorar la enseñanza de los idiomas extranjeros a lo largo de toda la educación básica obligatoria incidiendo en la formación permanente del profesorado,	integration	supportive
ESP	spa	33610_200003_00906	Potenciar los mecanismos de compensación educativa basados en los centros escolares, para el alumno hospitalizado, inmigrante, perteneciente a minorías étnicas y culturales, o que se encuentre en condiciones socioeconómicas desfavorables.	integration	supportive
ESP	spa	33610_200003_01317	favoreciendo los tráficos de mercancías y de pasajeros en buques rápidos,	immigration	supportive
ESP	spa	33610_200003_01619	Nuestro compromiso y participación en el proceso de construcción europea define la respuesta que España ha de dar al fenómeno de la inmigración:	immigration	supportive
ESP	spa	33610_200003_01620	desarrollo de una política común de la Unión Europea y acogida a quienes buscan nuevas oportunidades dentro de nuestras fronteras.	immigration	supportive
ESP	spa	33610_200003_02077	Trabajar por un país abierto.	immigration	supportive
ESP	spa	33610_200003_02078	Una política común de asilo y migración de la Unión Europea.	immigration	supportive
ESP	spa	33610_200003_02079	En el próximo decenio España va a recibir un creciente flujo de inmigrantes.	immigration	neutral
ESP	spa	33610_200003_02080	Porque vivimos en un mundo abierto, y por razones demográficas y económicas, los necesitamos.	immigration	supportive
ESP	spa	33610_200003_02082	Otros países los acogieron.	immigration	supportive
ESP	spa	33610_200003_02083	Ahora España ha de prepararse a ser un país de acogida, abierto, consciente de que los que vienen a vivir y a trabajar en nuestras ciudades y pueblos son personas, que merecen un trato digno, y contribuyen con su trabajo a la prosperidad general de nuestra sociedad.	immigration	supportive
ESP	spa	33610_200003_02086	Queremos que los inmigrantes se integren plenamente en nuestra sociedad, respetando sus tradiciones y su cultura.	integration	supportive
ESP	spa	33610_200003_02087	El fenómeno de la inmigración exige una política de Estado.	integration	supportive
ESP	spa	33610_200003_02088	Queremos desarrollarla con el máximo acuerdo de las fuerzas políticas parlamentarias.	integration	supportive
ESP	spa	33610_200003_02089	Debe ser una política congruente con los compromisos y responsabilidades que hemos asumido en la Unión Europea en el Consejo de Tampere.	immigration	neutral
ESP	spa	33610_200003_02091	Colaboración con los países de origen.	immigration	supportive
ESP	spa	33610_200003_02099	Integración.	integration	supportive
ESP	spa	33610_200003_02101	Apoyamos una política de integración encaminada a concederles derechos y obligaciones comparables a los de los ciudadanos de la Unión,	integration	supportive
ESP	spa	33610_200003_02102	así como a fomentar la ausencia de discriminación en la vida económica, social y cultural, y a desarrollar medidas contra el racismo y la xenofobia.	integration	supportive
ESP	spa	33610_200003_02103	Intensificaremos la lucha contra el racismo y la xenofobia.	integration	supportive
ESP	spa	33610_200003_02105	De este modo, a una persona que haya residido legalmente en un Estado miembro durante el período de tiempo que se determine y que cuente con un permiso de residencia de larga duración, se le concederá en ese Estado miembro un conjunto de derechos de carácter uniforme lo más cercano posible al de los ciudadanos de la Unión,	integration	supportive
ESP	spa	33610_200003_02107	Gestión de los flujos migratorios.	immigration	neutral
ESP	spa	33610_200003_02108	En estrecha cooperación con países de origen y de tránsito, se llevarán a cabo campañas de información sobre las posibilidades reales de inmigración legal y se impedirá toda forma de trata de seres humanos.	immigration	supportive
ESP	spa	33610_200003_02109	Deberá seguir desarrollándose una activa política común en materia de visados y documentos falsos, incluidas en una cooperación más estrecha entre los consulados de la UE en terceros países.	immigration	sceptical
ESP	spa	33610_200003_02110	También se prestará atención especial en los ámbitos nacional y europeo para hacer frente a la inmigración ilegal en su origen,	immigration	sceptical
ESP	spa	33610_200003_02111	en especial luchando contra quienes se dedican a la trata de seres humanos y la explotación económica de los emigrantes,	immigration	sceptical
ESP	spa	33610_200003_02113	De acuerdo con nuestros compromisos comunitarios, se reforzará la cooperación y la asistencia técnica mutua entre los servicios de control fronterizo con los demás Estados miembros con programas de intercambio, transferencia de tecnologías, y con una especial atención a las fronteras marítimas.	immigration	sceptical
ESP	spa	33610_200003_02114	Adoptaremos las iniciativas necesarias para desarrollar la asistencia a los países de origen y tránsito de inmigrantes con objeto de promover el retorno voluntario y ayudar a las autoridades de esos países a mejorar su capacidad para combatir eficazmente la trata de seres humanos.	immigration	neutral
ESP	spa	33610_200003_02116	De acuerdo con lo establecido en el Consejo Europeo, trabajaremos en pro de un sistema europeo común de asilo que aplique la Convención de Ginebra.	immigration	supportive
ESP	spa	33610_200003_02266	pero siempre, y en todo caso, respetando los hechos singulares que constituyen elementos de identidad de nuestras nacionalidades y regiones.	integration	supportive
ESP	spa	33610_200003_02352	Potenciaremos el intercambio con funcionarios de otros países, especialmente de la Unión Europea y otras Administraciones.	immigration	supportive
ESP	spa	33610_200003_02456	en el tráfico de la inmigración ilegal	immigration	sceptical
ESP	spa	33610_200003_02468	La lucha contra las sectas destructivas y los grupos racistas y totalitarios.	integration	supportive
ESP	spa	33610_200003_02494	Atención preferente a la víctima del delito, a la que debe ofrecerse la máxima protección y ayuda,	integration	supportive
ESP	spa	33610_200003_02496	Protección especial a los sectores sociales más vulnerables a determinados delitos, como los malos tratos y abusos sexuales a la infancia, el abandono y el abuso de los ancianos, la explotación y el tráfico de inmigrantes irregulares, o las agresiones y violaciones a las mujeres.	immigration	supportive
ESP	spa	33610_200003_02576	Se ha regulado el ejercicio de libertades y derechos determinados, como la denominada cláusula de conciencia de los profesionales de la información, la protección de datos de carácter personal, los derechos y garantías de los contribuyentes, la objeción de conciencia y la prestación social sustitutoria del servicio militar, la responsabilidad penal de los menores y los derechos y libertades de los extranjeros.	immigration	supportive
ESP	spa	33610_200003_02644	La reforma de las normas relativas al voto de los españoles residentes en el extranjero para facilitar su ejercicio.	integration	supportive
ESP	spa	33610_200003_02706	En la vida internacional y en las relaciones estratégicas entre los países existe una responsabilidad compartida, que nos obliga a prestar atención a los conflictos y situaciones de abuso de los derechos humanos que se producen a nuestro alrededor.	immigration	supportive
ESP	spa	33610_200003_02737	Los beneficios de este espacio deben también extenderse a aquellos que se encuentran legalmente en el territorio de la Unión Europea atraídos por la esperanza de una vida mejor.	immigration	supportive
ESP	spa	33610_200003_02739	Apoyamos el desarrollo de una Carta de los Derechos fundamentales que recopile y consolide en un documento único los derechos y libertades de que gozan los ciudadanos en la Unión Europea.	integration	supportive
ESP	spa	33610_200003_02744	Trabajaremos por una Unión Europea socialmente cohesionada, en la que el pleno empleo sea la mejor garantía de integración social.	integration	supportive
ESP	spa	33610_200003_02810	Paralelamente, profundizaremos en el diálogo político y las relaciones institucionales entre la Unión Europea e Iberoamérica.	immigration	supportive
ESP	spa	33610_200003_02822	Queremos reforzar las relaciones con el pueblo de Cuba y continuar impulsando una transición pacífica hacia la democracia.	immigration	supportive
ESP	spa	33610_200003_02857	Debemos, en los próximos años, continuar este esfuerzo con el fin de que el conjunto de la sociedad española y todas las Administraciones Públicas alcancen progresivamente el objetivo de destinar el 0,7 por ciento del PIB español para la ayuda al desarrollo.	immigration	supportive
ESP	spa	33610_200003_02868	La política de apoyo a los emigrantes se vio reflejada en el programa electoral del Partido Popular para las elecciones generales de 1996, con medidas concretas que han llevado a garantizar con su cumplimiento la protección social de los españoles más desfavorecidos.	immigration	sceptical
ESP	spa	33610_200003_02875	Nos reafirmamos en nuestro compromiso de seguir promoviendo las medidas que resuelvan las dificultades para la obtención de la nacionalidad española de los hijos de emigrantes, y, en especial, la supresión de la obligación de renunciar a la nacionalidad extranjera al optar por la española.	integration	supportive
ESP	spa	33610_200003_02883	El Partido Popular está firmemente convencido de la labor que desempeña y puede desempeñar el movimiento asociativo, institucional y federativo a favor de la emigración, por lo que pondrá en marcha un Plan que favorezca y refuerce su papel de apoyo a los españoles residentes en el exterior.	immigration	supportive
ESP	spa	33610_200003_02887	Se incrementarán las acciones para facilitar la conservación de la lenguas españolas entre los hijos de los emigrantes, completando y mejorando los niveles de estudios y perfeccionamiento.	integration	supportive
ESP	spa	33611_200003_00025	Sin duda, el catalanismo político ha contribuido al progreso y, en gran medida, al desarrollo del Estado autonómico en aspectos que han beneficiado no sólo a Cataluña, sino a todas las comunidades autónomas.	integration	neutral
ESP	spa	33611_200003_00156	"“El Senado es la cámara de representación territorial de un Estado plurinacional, pluricultural y plurilingüístico""""."	integration	supportive
ESP	spa	33611_200003_00799	con el fin de dar una respuesta efectiva a problemas sociales emergentes que afectan a la infancia (menores inmigrantes indocumentados/as, adolescentes en conflicto social, etc.).	integration	supportive
ESP	spa	33611_200003_00801	Promoveremos una legislación que persiga de forma efectiva el turismo sexual y combata la pornografía infantil y la pedofília en Internet,	immigration	sceptical
ESP	spa	33611_200003_01143	Por eso desde Convergencia i Unió queremos promover una actuación global de prevención, atención y apoyo a la persona en situación de riesgo de exclusión social.	integration	supportive
ESP	spa	33611_200003_01151	También fomentaremos la participación de las ONG en este campo.	integration	supportive
ESP	spa	33611_200003_01155	En este sentido aumentarán las migraciones de personas desde países menos desarrollados hacia países con un nivel de vida más alto.	immigration	neutral
ESP	spa	33611_200003_01157	Cataluña, como sociedad solidaria y abierta al mundo, debe apostar de manera inequívoca por la integración de las minorías étnica y	integration	supportive
ESP	spa	33611_200003_01158	afrontar el fenómeno de las migraciones de ciudadanos prove nientes de países menos desarrollados desde la óptica de la integración social,	integration	supportive
ESP	spa	33611_200003_01161	Impulsaremos un desarrollo reglamentario acelerado de las previsiones y medidas contenidas en la nueva Ley sobre Derechos y Libertades de los Extranjeros en España y sobre su Integración Social, recientemente aprobada por las Cortes Generales.	integration	supportive
ESP	spa	33611_200003_01162	También se adoptarán medidas de sensibilización de la sociedad hacia la inmigración.	immigration	supportive
ESP	spa	33611_200003_01163	Debemos preparar social y culturalmente a nuestra sociedad para acoger como un hecho positivo y enriquecedor la inmigración que vendrá en los próximos años.	integration	supportive
ESP	spa	33611_200003_01164	Para Convergéncia i Unió, el control de los flujos migratorios debe ser compatible con la agilización administrativa para la concesión de permisos de trabajo y de residencia.	immigration	neutral
ESP	spa	33611_200003_01166	La gestión de los trámites para obtener el permiso de residencia y el permiso de trabajo que realizan las oficinas provinciales de extranjería.	immigration	neutral
ESP	spa	33611_200003_01167	Las competencias de la Subdirección General de Promoción Social de la Migración y de Programas para Refugiados del IMSERSO.	immigration	neutral
ESP	spa	33611_200003_01168	La capacidad de establecer anualmente el contingente laboral en el que se determina el número y las características de las ofertas de ocupación en el territorio de Cataluña que se ofrecen a trabajadores extranjeros.	integration	neutral
ESP	spa	33611_200003_01169	Mientras no se concreten estos traspasos, proponemos incrementar la dotación presupuestaria para las zonas con mayor presencia de inmigración,	immigration	sceptical
ESP	spa	33611_200003_01171	Potenciaremos la formación de adultos en las políticas de atención a la inmigración como medida normalizadora y de integración,	integration	supportive
ESP	spa	33611_200003_01172	así como la formación profesional para facilitar la integración laboral y cualificación de los inmigrantes.	integration	supportive
ESP	spa	33611_200003_01173	Mejoraremos las instalaciones de los centros de internación para dignificarlos y adecuarlos a una tipología de centro no penitenciario	integration	supportive
ESP	spa	33611_200003_01174	y, concretamente, impulsar el cambio de ubicación del Centro de Internamiento de la Verneda.	integration	supportive
ESP	spa	33611_200003_01175	Fomentaremos la implantación de un mecanismo de coordinación entre el Gobierno central, el autonómico y los entes locales con el fin de elaborar el procedimiento de acogida de los inmigrantes trasladados de Ceuta y Melilla.	immigration	supportive
ESP	spa	33611_200003_01176	Impulsaremos la Cooperación al Desarrollo en aquellos países de donde proviene la inmigración.	immigration	supportive
ESP	spa	33611_200003_01456	La simplificación de la relación de los contenidos establecidos por el Gobierno del Estado como mínimos y comunes, en favor de la adquisición de los saberes instrumentales necesarios para el progreso autónomo de la persona y para su integración social.	integration	supportive
ESP	spa	33611_200003_01462	En este sentido, Convergéncia i Unió velará porque los contenidos de los currículos para todo el Estado español difundan adecuadamente esta realidad pluricultural y plurilingüística.	integration	supportive
ESP	spa	33611_200003_01485	Crear un sistema capaz de afrontar con garantías el reto de la integración europea.	integration	supportive
ESP	spa	33611_200003_01593	apoyando especialmente a los grupos de in vestigación y a las empresas para facilitar su acceso a los programas de la UE.	integration	supportive
ESP	spa	33611_200003_01643	Impulsaremos el Foro de las Culturas Barcelona 2004 como plataforma para la proyección internacional de todas las culturas del Estado, y, muy especialmente, de la cultura catalana.	immigration	supportive
ESP	spa	33611_200003_01667	Velaremos porque las instituciones y los ciudadanos de Cataluña puedan presentar en su lengua propia cualquier documento ante la Administración del Estado sin necesidad de traducción.	integration	supportive
ESP	spa	33611_200003_01763	La universidad es un pilar básico para la consecución de una sociedad dispuesta a enfrentarse a los retos del futuro y para nuestra plena integración en Europa,	integration	neutral
ESP	spa	33611_200003_02332	Promoveremos la participación de la Generalitat en la formulación y definición del futuro modelo turÍstico del Estado y en las correspondientes campañas de promoción en el exterior.	immigration	supportive
ESP	spa	33611_200003_02360	es preciso que tengamos en cuenta también los lugares en los que se integrarán las personas venidas de fuera.	integration	supportive
ESP	spa	33611_200003_02369	Desde Cataluña queremos impulsar un nuevo modelo de gestión de los aeropuertos.	immigration	neutral
ESP	spa	33611_200003_02427	y que favorezca la integración de los movimientos migratorios sin necesidad de volver a vivir episodios de infravivienda como el barraquismo.	immigration	supportive
ESP	spa	33611_200003_02557	Continuaremos promoviendo la persecución efectiva del turismo sexual y la lucha contra la pornografía infantil y la pedofilia en Internet, en la línea desarrollada por distintas organizaciones y por las ONG del ámbito de la infancia.	immigration	sceptical
ESP	spa	33611_200003_02561	Vigilaremos de cerca la aplicación de las disposiciones de la Ley de Extranjería.	immigration	supportive
ESP	spa	33611_200003_02562	En particular, exigiremos la reforma —o, en caso contrario, el cierre— de los centros de detención de extranjeros que no reúnan las condiciones establecidas.	immigration	supportive
ESP	spa	33611_200003_02565	Incrementar las garantías de los demandantes de asilo —así como en materia de asistencia letrada— o de permanencia en territorio del Estado en caso de recurso.	immigration	supportive
ESP	spa	33611_200003_02723	Potenciaremos la coordinación entre administraciones, mediante las correspondientes reuniones sectoriales, para ofrecer una respuesta efectiva a problemas sociales emergentes que afectan a la infancia (menores inmigrantes, indocumentados, adolescentes en conflicto social, etc.).	integration	supportive
ESP	spa	33611_200003_02724	En cuanto a los menores inmigrantes indocumentados —aparte de garantizar su derecho a obtener, automáticamente, la residencia cuando sean tutelados por la Administración pública competente-	integration	supportive
ESP	spa	33611_200003_02725	potenciaremos el establecimiento de medidas que permitan agilizar los trámites burocráticos para su legalización, así como el retorno a su país de origen si tienen familiares que los reclamen.	immigration	supportive
ESP	spa	33611_200003_02738	Potenciaremos la firma de nuevos convenios de colaboración con los países de origen de los niños al objeto de facilitar los procesos de adopción internacional.	immigration	supportive
ESP	spa	33611_200003_02901	Dentro del marco de una imprescindible reforma del sector exterior en su conjunto, será conveniente volver a definir las bases para reforzar la actuación exterior de las comunidades autónomas en el marco de sus competencias.	immigration	supportive
ESP	spa	33611_200003_02972	Todo ello deberá llevarse a cabo a partir de un crecimiento económico sostenible de los países receptores.	immigration	neutral
ESP	spa	33902_200003_00544	Caracterizada así, por la intensificación de los flujos transfronterizos, la globalización conlleva la transformación de las estructuras, de la organización y de la naturaleza del comercio internacional.	immigration	neutral
ESP	spa	33902_200003_00947	Particularmente en el caso de la flota atunera-congeladora, se dará prioridad a la negociación de nuevos Acuerdos de Pesca con Brasil, Chagos, Indonesia y los países del Forum Fisheries, así como al impulso de fórmulas de cooperación intergubernamentales en el caso del Pacífico Oriental.	immigration	supportive
ESP	spa	33902_200003_01408	Reforma e integración de los regímenes especiales, basada en el criterio de que a igualdad de acción protectora debe ser igual también la aportación contributiva.	integration	neutral
ESP	spa	33902_200003_01542	Para EAJ-PNV la situación de los inmigrantes y de las minorías étnicas, como el pueblo gitano, son problemáticas que precisan ser abordadas mediante el desarrollo de intervenciones concretas que incidan en las situaciones de marginación de los integrantes de estos colectivos al objeto de conseguir su integración, respetando en todo momento su dignidad como personas y colectivos.	integration	supportive
ESP	spa	33902_200003_01543	Las intervenciones y medidas concretas para esta integración, tanto de los inmigrantes como de las minorías étnicas, deberán ir encaminadas no sólo a paliar las situaciones de marginación que les afectan, sino también deberán incidir en la prevención de aparición de esas situaciones de exclusión social, haciendo hincapié en el análisis de las causas que dan lugar a su aparición al objeto de desarrollar distintos tipos de intervenciones que tengan carácter preventivo y que deberán ir orientadas tanto a los colectivos afectados como a la población autóctona.	integration	supportive
ESP	spa	33902_200003_01544	Por ello, EAJ-PNV propone, en la línea de intervenciones de carácter preventivo tendentes a evitar la aparición o el enquistamiento de situaciones de marginación en estos colectivos, las siguientes medidas:	integration	supportive
ESP	spa	33902_200003_01546	Promover e impulsar campañas de sensibilización y concienciación de la población autóctona para, por un lado, prevenir los prejuicios y comportamientos discriminatorios y, por otro, favorecer el acercamiento y conocimiento mutuo.	integration	supportive
ESP	spa	33902_200003_01547	Para que la integración de los inmigrantes sea positiva y, por tanto, dé lugar a una plena integración, se requiere una intervención conjunta, tanto en el colectivo de inmigrantes como en la población autóctona.	integration	supportive
ESP	spa	33902_200003_01549	Favorecer e impulsar las organizaciones y asociaciones de los propios inmigrantes así como las ONGs que tengan como objetivo de acción la intervención con estos colectivos.	immigration	supportive
ESP	spa	33902_200003_01550	El objetivo final debe ser lograr la plena integración social de los inmigrantes en el seno de la población autóctona con la que conviven.	integration	supportive
ESP	spa	33902_200003_01551	Promover medidas que posibiliten la agilización de la resolución de las situaciones de “irregularidad” en la que muchos de estos inmigrantes viven, dado que en la mayoría de los casos éste es el primer eslabón del camino hacia la integración.	integration	supportive
ESP	spa	33902_200003_01552	Apoyar e impulsar la extensión de los servicios generales a la población inmigrante canalizando las acciones específicas a través de los programas existentes como vía hacia la normalización de la situación.	integration	supportive
ESP	spa	33902_200003_02014	Presencia de representantes de las diferentes culturas y lenguas a la hora de decidir sobre la concesión de las diferentes ayudas, becas, subvenciones, etc. que el Estado convoca.	integration	supportive
ESP	spa	33902_200003_02015	Presencia de obras representativas de las diferentes culturas y lenguas en los repertorios de las compañías “nacionales” de todo tipo.	integration	supportive
ESP	spa	33902_200003_02019	Colaboración entre Comunidades Autónomas con un acervo cultural o lingüístico común (Navarra-País Vasco o Cataluña, Valencia y Baleares).	integration	supportive
ESP	spa	33902_200003_02219	La garantía del cumplimiento del pluralismo lingüístico en las instalaciones militares, que incluya la señalización y rotulación de las mismas.	immigration	neutral
ESP	spa	33220_200803_00058	la conversión de los inmigrantes en los nuevos parias del siglo XXI;	integration	sceptical
ESP	spa	33220_200803_00059	la exaltación del particularismo frente a lo que nos une;	integration	neutral
ESP	spa	33220_200803_00340	-referencia nacional e internacional en la enseñanza a distancia, con especial liderazgo en América Latina;	immigration	supportive
ESP	spa	33220_200803_00345	-importante factor de cohesión social, por la población a la que atiende, por la integración creciente de inmigrantes, por la eliminación de barreras y por su carácter nacional;	integration	supportive
ESP	spa	33220_200803_00419	Garantizar el derecho a la cobertura sanitaria para todas las personas inmigrantes, mientras se encuentren en territorio español, con independencia de su situación administrativa.	integration	supportive
ESP	spa	33220_200803_00480	Aumentar las dotaciones presupuestarias en las políticas de inmigración para reforzar las partidas de integración de los inmigrantes, especialmente las destinadas a vivienda, inserción social, educación y sanidad.	integration	supportive
ESP	spa	33220_200803_00482	Afianzar el sistema público de servicios sociales mediante mejora de la financiación municipal, acuerdo marco con las CCAA PARA la garantía de las prestaciones básicas que dé un paso cualitativo y cuantitativo sobre el Plan Concertado originario.	integration	supportive
ESP	spa	33220_200803_00750	Integración de los nuevos desafíos del siglo XXI: cambio climático,	integration	supportive
ESP	spa	33220_200803_00790	Apoyo a la contratación en origen de trabajadores inmigrantes y mejoras de las condiciones de empleabilidad para campañas cortas.	integration	supportive
ESP	spa	33220_200803_00792	Los problemas que tiene la economía española en lo que respecta a la baja productividad tienen una importancia significativa en el comercio.	immigration	neutral
ESP	spa	33220_200803_01136	de asistencia a inmigrantes.	immigration	supportive
ESP	spa	33220_200803_01163	Creación de un Consejo Social para el Desarrollo de la Sociedad de la Información, con participación de las Administraciones Públicas, agentes sociales y económicos, así como de asociaciones de usuarios, de profesionales informáticos, colegios, colectivos sociales de inmigrantes, etc., con objeto de asesorar al Gobierno del Estado en estas materias desde una perspectiva amplia y pluridisciplinar.	integration	supportive
ESP	spa	33220_200803_01246	Que TVE sea motor del proceso de migración de la televisión a analógica a la TDT asegurando al momento del apagón analógico (3 de abril de 2010) la recepción de su oferta por el conjunto de los ciudadanos en la totalidad del territorio del Estado.	integration	supportive
ESP	spa	33220_200803_01584	No pueden existir políticas de seguridad eficaces si no se hace frente a la pobreza, el paro, la inmigración y la xenofobia y la exclusión social mediante políticas integrales de empleo y protección social.	integration	supportive
ESP	spa	33220_200803_01800	En nuestro país, al margen de la regularización de inmigrantes acometida al inicio de la legislatura, se mantiene una ley de Extranjería injusta e inmoral aprobada por en la etapa del anterior Gobierno y recurrida al Tribunal Constitucional.	immigration	neutral
ESP	spa	33220_200803_01801	Esta Ley ha tenido dos matizaciones: por un lado la sentencia del Tribunal Constitucional, que ha suprimido varios artículos de la misma y un Reglamento con avances positivos, tenidos en cuenta en la negociación con los agentes sociales.	integration	supportive
ESP	spa	33220_200803_01802	En todo caso nos encontramos en una regulación restrictiva realizada al amparo del endurecimiento de las políticas de inmigración en toda la Unión Europea, que está generando que una parte creciente de nuestra sociedad se encuentre al margen del ejercicio de derechos humanos más elementales.	immigration	supportive
ESP	spa	33220_200803_01804	Las propuestas programáticas que se formulan parten de una valoración nada halagüeña de la situación actual de las políticas migratorias.	immigration	sceptical
ESP	spa	33220_200803_01806	La carencia de una política de Inmigración común, dada la defensa que cada Estado hace de sus competencias exclusivas, ha devenido en ampararse en el paraguas comunitario, mediante acuerdos intergubernamentales, Comunicaciones o Directivas, solo para aquellas medidas que, por su carácter represivo y, en la mayoría de los casos, de vulneración de derechos humanos, serían de difícil aprobación -por su previsible rechazo social- en los parlamentos nacionales.	immigration	supportive
ESP	spa	33220_200803_01807	De esta forma, los gobiernos de los Estados buscan eludir su responsabilidad directa en la aplicación de normas que aparecen como “emanadas de Bruselas” o de tal o cual grupo (el G-5, p.e.), como si no fueran parte integrante y determinante en ambos casos.	immigration	sceptical
ESP	spa	33220_200803_01811	La creación y las actuaciones del FRONTEX, diseñado con todo un aparato militar disuasorio, que no solo pretende “proteger” nuestras fronteras de “invasiones” indeseadas, sino impedir las salidas desde los países de origen o de tránsito a cualquier precio.	immigration	sceptical
ESP	spa	33220_200803_01812	La “lucha contra la inmigración ilegal”, equiparada a la lucha contra el tráfico de armas, el narcotráfico y la delincuencia internacional organizada (con lo que eso supone de incitación al rechazo y al miedo en el imaginario popular), que hace recaer el peso del castigo sobre las víctimas.	immigration	sceptical
ESP	spa	33220_200803_01815	La manipulación de las políticas de Cooperación y Ayudas al Desarrollo, o los Acuerdos de Partenariado Económico, en el caso de Africa, cuyo objetivo casi indisimulado es, por un lado, obligar a los países “beneficiarios” a aceptar la devolución de sus emigrados y a impedir su salida por cualquier medio, y,	immigration	supportive
ESP	spa	33220_200803_01818	El bloqueo de cualquier tipo de inmigración que no sea la estrictamente de carácter laboral y cada vez más, aquella en condiciones de aportar excelencia en algún ámbito y seleccionada según las necesidades de nuestros mercados internos.	immigration	neutral
ESP	spa	33220_200803_01819	Léase las de carácter humanitario (como aquel pequeño cuya vida dependía del permiso –denegado por el Consulado- para su traslado a un hospital español para una operación urgente y que lo consiguió porque el escándalo saltó a la prensa) o las legalmente reconocidas por reagrupación familiar, entre otras, que se tornan imposibles.	immigration	sceptical
ESP	spa	33220_200803_01820	Sin que podamos obviar que el Derecho de Asilo es la víctima más evidente.	immigration	supportive
ESP	spa	33220_200803_01822	El PSOE parece haber asumido la “impopularidad” de discursos centrados en la defensa de los derechos humanos de los inmigrantes (sean regulares o irregulares) presentes en nuestro país.	immigration	supportive
ESP	spa	33220_200803_01823	Su satisfacción al sumarse al discurso del inmigrante bueno es el inmigrante con una elevada cualificación profesional y con vocación de asimilarse al nacional pasado un tiempo prudencial, no contribuye a hacer una pedagogía desde la izquierda sobre la realidad de la inmigración, su vínculo con las políticas de la globalización neoliberal y, sobre todo, permite la subsistencia de una situación de “irregularidad” administrativa que despoja a miles de seres humanos de sus más elementales derechos.	integration	supportive
ESP	spa	33220_200803_01826	Respeto y aplicación de los Tratados Internacionales de Derechos Humanos y de lucha contra el racismo y la xenofobia a los que está vinculado el Estado Español,	integration	supportive
ESP	spa	33220_200803_01827	y ratificación de aquellos que aún no lo han sido, especialmente la Convención Internacional sobre la protección de los derechos de los trabajadores migratorios y sus familias, adoptada por la Asamblea General en su Resolución 45/158, de 18 de Diciembre de 1990.	integration	supportive
ESP	spa	33220_200803_01832	Despojar las políticas de cooperación y ayuda al desarrollo hacia los países de origen o tránsito de las migraciones de connotaciones coercitivas, prevaleciendo las necesidades de sus poblaciones sobre intereses comerciales o financieros,	immigration	neutral
